h3,total_impact,tickets,approved_share,top_violation,peak_hour,peak_dow,lat,lon,local_score,tier,location_name,junction_share,near_junction,gi_z,gi_p,gi_tier,road_class,lanes_est,road_dist_m,road_source,mean_footprint,capacity_loss_pct
8a60145b5997fff,146.6,91,0.3076923076923077,WRONG PARKING,1,Sunday,12.965717862092571,77.57694463524612,4.276216490565115,CRITICAL,"Avenue Road, Ragipet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",1.0,True,9.621,3.274402982270728e-22,CRITICAL,tertiary,2.0,67.2,OSM,1.445054945054945,48.3
8a618925b6cffff,366.0,172,0.4244186046511627,WRONG PARKING,1,Thursday,12.965713796056916,77.57814792737852,2.8069629439432284,CRITICAL,"Avenue Road, Ragipet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",1.0,True,9.574,5.165579561990673e-22,CRITICAL,tertiary,2.0,60.3,OSM,2.052325581395349,52.9
8a618925b64ffff,255.3,84,0.2738095238095238,WRONG PARKING,5,Tuesday,12.962509617801986,77.57749253149154,2.646761582862859,CRITICAL,"Kalasipalyam Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",1.0,True,9.473,1.364136509357531e-21,CRITICAL,primary,4.0,19.8,OSM,2.1726190476190474,26.9
8a61892e9a17fff,150.6,88,0.2386363636363636,WRONG PARKING,9,Monday,12.97950818318991,77.60786801816519,2.2211479981795677,CRITICAL,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",1.0,True,9.457,1.5773989867169838e-21,CRITICAL,tertiary,2.0,78.1,OSM,1.4318181818181819,48.2
8a60145b33b7fff,21.6,5,0.8,WRONG PARKING,10,Monday,13.009610641727006,77.5530115977988,2.9646155201591213,CRITICAL,"80 Feet Ring Road, One Bangalore West, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",0.6,True,9.33,5.281118454485623e-21,CRITICAL,minor,2.0,147.8,OSM,3.6,64.5
8a60145b5417fff,49.6,11,0.5454545454545454,NO PARKING,1,Saturday,12.979621147123776,77.57416922421827,4.6124291205932435,CRITICAL,"Subedar Chatram Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",1.0,True,9.277,8.730878500101552e-21,CRITICAL,tertiary,2.0,84.6,OSM,4.0,67.5
8a60145b5cf7fff,7.6,3,0.0,NO PARKING,4,Tuesday,12.97320094982556,77.57646838034792,0.8731607982995301,CRITICAL,"Hospital Road, Alankar Pearl Plaza, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",1.0,True,8.97,1.476419025513713e-19,CRITICAL,tertiary,2.0,17.4,OSM,2.3333333333333335,55.0
8a601690528ffff,272.4,65,0.5230769230769231,WRONG PARKING,4,Thursday,13.18346707827208,77.68181068897857,5.361057466816635,CRITICAL,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",0.0,False,8.901,2.7765447649742164e-19,CRITICAL,secondary,3.0,21.4,OSM,4.061538461538461,36.2
8a60145b30f7fff,2.6,1,0.0,WRONG PARKING,10,Friday,13.01067002405108,77.55603731712914,2.5189316499882546,CRITICAL,"Brigade Gateway Road, Brigade Gateway Residences, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",0.0,False,8.894,2.9518306535909964e-19,CRITICAL,minor,2.0,155.7,OSM,2.0,42.0
8a61892e16b7fff,8100.53,1186,0.2824620573355818,PARKING IN A MAIN ROAD,10,Monday,12.996403366357075,77.6683681058534,4.866291813948959,CRITICAL,"MBT Road, Royal Heritage, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",0.0,False,8.856,4.160832770718704e-19,CRITICAL,trunk,3.0,11.5,OSM,3.354131534569983,33.4
8a61892e179ffff,38.6,5,0.2,WRONG PARKING,10,Wednesday,12.995331996580337,77.66895217330483,4.866291813948959,CRITICAL,"MBT Road, Royal Heritage, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",0.0,False,8.856,4.160832770718704e-19,CRITICAL,minor,2.0,133.4,OSM,3.8,52.8
8a60145b422ffff,76.0,13,0.4615384615384615,WRONG PARKING,13,Wednesday,12.977459833716251,77.58135345965503,5.279228449678568,CRITICAL,"1st Main Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",0.7692307692307693,True,8.812,6.119646647828226e-19,CRITICAL,tertiary_link,2.0,89.5,OSM,5.076923076923077,75.6
8a61892e9a8ffff,2396.6,1387,0.4902667627974044,WRONG PARKING,10,Saturday,12.981650062878533,77.60670031829507,3.7671404339182017,CRITICAL,"Hospital Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",1.0,True,8.782,8.043953798876451e-19,CRITICAL,tertiary,2.0,64.2,OSM,1.3489545782263879,47.6
8a60145b5577fff,799.85,157,0.5286624203821656,WRONG PARKING,9,Saturday,12.975346361500804,77.57409760709928,2.917844387682515,CRITICAL,"Major T Ramachandrappa Road, Subash Nagar, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",1.0,True,8.772,8.769241505855054e-19,CRITICAL,primary,4.0,62.2,OSM,4.124203821656051,34.2
8a60145b5caffff,1416.95,652,0.4355828220858895,WRONG PARKING,8,Sunday,12.973196936695553,77.57767169526196,4.241352090302125,CRITICAL,"Hospital Road, Kempegowda Maharaja Complex, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",1.0,True,8.623,3.267462122690031e-18,CRITICAL,tertiary,2.0,9.9,OSM,1.852760736196319,51.4
8a60145b591ffff,21.0,7,0.5714285714285714,WRONG PARKING,22,Sunday,12.96251778167074,77.5750860062436,2.9395369654341947,CRITICAL,"Victoria Hospital Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",1.0,True,8.489,1.045062872694442e-17,CRITICAL,primary,4.0,75.9,OSM,3.0,30.0
8a61892e3b6ffff,3388.4,319,0.3448275862068966,PARKING IN A MAIN ROAD,2,Tuesday,12.996399085166695,77.6695727518674,4.646240519226093,CRITICAL,"MBT Road, Tin Factory Junction, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",0.0,False,8.459,1.3441644936828793e-17,CRITICAL,tertiary,2.0,35.0,OSM,4.97962382445141,59.9
8a61892e3b4ffff,366.98,56,0.2321428571428571,WRONG PARKING,2,Thursday,12.99747045476986,77.66898868049432,4.646240519226093,CRITICAL,"MBT Road, Tin Factory Junction, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",0.0,False,8.459,1.3441644936828793e-17,CRITICAL,trunk,3.0,64.7,OSM,5.383928571428571,41.5
8a618925b657fff,948.2,240,0.2291666666666666,WRONG PARKING,0,Sunday,12.96357222986708,77.57931539053648,3.3468774370234033,CRITICAL,"Narasimha Raj Wadiyar Road, New Bamboo Bazar, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",1.0,True,8.35,3.41149925086667e-17,CRITICAL,trunk,2.0,22.5,OSM,3.48125,63.6
8a60145b42c7fff,355.9,62,0.5161290322580645,WRONG PARKING,8,Sunday,12.980672012338662,77.57960216674402,2.7207879695471924,CRITICAL,"Seshadri Road, Railway Officers Enclave, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",1.0,True,8.152,1.789361200242532e-16,CRITICAL,primary,3.0,28.8,OSM,4.782258064516129,48.9
8a618920920ffff,307.7,81,0.2839506172839506,NO PARKING,8,Wednesday,12.933228452848882,77.68957524601248,5.019326810578259,CRITICAL,"Outer Ring Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",0.0,False,8.103,2.6861044150513523e-16,CRITICAL,tertiary,2.0,46.4,OSM,2.759259259259259,46.6
8a6189209617fff,75.4,9,0.8888888888888888,PARKING IN A MAIN ROAD,9,Wednesday,12.941760198876084,77.69574561647451,4.605184618212022,CRITICAL,"Outer Ring Road, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",0.0,False,8.093,2.9193532766630763e-16,CRITICAL,trunk_link,2.0,64.9,OSM,3.5555555555555554,51.3
8a61892e3b47fff,1078.1,106,0.3867924528301887,PARKING IN A MAIN ROAD,1,Saturday,12.997466177905894,77.67019333903689,4.440923805617575,CRITICAL,"Outer Ring Road, Tin Factory Junction, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",0.0,False,8.09,2.991998480190314e-16,CRITICAL,tertiary,2.0,8.8,OSM,5.415094339622642,62.5
8a60145b58a7fff,342.2,111,0.2702702702702703,WRONG PARKING,0,Monday,12.96572597742296,77.57453809976494,4.615647659144736,CRITICAL,"Police Road, Old Tharagupete, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",1.0,True,8.049,4.159369270788879e-16,CRITICAL,tertiary,2.0,83.6,OSM,2.954954954954955,59.7
8a60145b58b7fff,4.0,1,1.0,WRONG PARKING,1,Friday,12.96679267058486,77.57515763489053,1.9137124515702195,CRITICAL,"Arcot Srinivasachar Cross Street, Old Tharagupete, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",1.0,True,8.022,5.189076404123041e-16,CRITICAL,tertiary,2.0,106.1,OSM,4.0,67.5
8a60145b30effff,1584.9,388,0.3788659793814433,WRONG PARKING,4,Monday,13.00960698385676,77.55421473743031,4.053467576825101,CRITICAL,"80 Feet Ring Road, Dr Rajkumar Road 17th Cross Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",0.0025773195876288,False,7.997,6.367323321338554e-16,CRITICAL,secondary,2.0,20.6,OSM,3.5257731958762886,51.2
8a60145b5d6ffff,6.0,3,0.0,NO PARKING,22,Saturday,12.966788620079502,77.57636090704702,1.2014331262827038,CRITICAL,"Sethu Rao Road, New Complex, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",1.0,True,7.971,7.895113584358179e-16,CRITICAL,tertiary,2.0,73.5,OSM,2.0,52.5
8a618925b647fff,10.2,3,0.6666666666666666,PARKING IN A MAIN ROAD,8,Monday,12.962505527498656,77.57869581850632,2.7997630918078076,CRITICAL,"1st Cross Road, New Bamboo Bazar, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",1.0,True,7.916,1.2294504025422406e-15,CRITICAL,tertiary,2.0,22.5,OSM,1.6666666666666667,50.0
8a6189209717fff,4.0,1,1.0,WRONG PARKING,5,Tuesday,12.93961166428465,77.6981185197541,4.916582874136214,CRITICAL,"2nd Main Road, Kaverappa Layout, Kaadubeesanahalli, Panathur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",0.0,False,7.882,1.6077750654653336e-15,CRITICAL,tertiary,2.0,32.9,OSM,4.0,54.0
8a6189209207fff,6038.2,3598,0.329627570872707,NO PARKING,4,Saturday,12.93322364752312,77.69077993064658,4.219008363132514,CRITICAL,"New Horizon College Road, New Horizon College of Engineering, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",0.0,False,7.815,2.755606087689543e-15,CRITICAL,primary,4.0,46.5,OSM,1.2826570316842691,18.8
8a6189209747fff,36.400000000000006,5,0.2,PARKING IN A MAIN ROAD,10,Wednesday,12.93748709607146,77.69446745563525,0.8199228218894049,CRITICAL,"Kadubeesanahalli Underpass, LGCL United Towers, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",0.0,False,7.762,4.16384454468172e-15,CRITICAL,tertiary,2.0,65.8,OSM,3.6,51.6
8a60145b5c1ffff,468.55,224,0.3973214285714285,WRONG PARKING,10,Friday,12.972130222641992,77.57705212102769,0.6481049551931283,CRITICAL,"AS Char Main Road, Balepete, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",1.0,True,7.728,5.4590953200840255e-15,CRITICAL,tertiary,2.0,15.8,OSM,1.8325892857142858,51.2
8a61892e9ad7fff,183.6,120,0.325,WRONG PARKING,10,Sunday,12.98165415286049,77.60549657796236,2.4206043670266983,CRITICAL,"Jumma Masjid Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",1.0,True,7.642,1.0726798395975288e-14,CRITICAL,tertiary,2.0,13.5,OSM,1.3,47.2
8a61892e1687fff,105.0,10,0.1,PARKING IN A MAIN ROAD,11,Saturday,12.996407641939747,77.66716347604783,4.465630274960825,CRITICAL,"Old Madras Road, Royal Heritage, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",0.0,False,7.634,1.1361541029951676e-14,CRITICAL,trunk,3.0,27.3,OSM,5.3,41.2
8a61892e16a7fff,584.8,176,0.375,PARKING IN A MAIN ROAD,10,Sunday,12.99533628209757,77.66774753981943,4.331017225578277,CRITICAL,"Old Madras Road, Royal Heritage, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",0.0,False,7.634,1.1361541029951676e-14,CRITICAL,primary,3.0,69.9,OSM,1.8522727272727273,27.4
8a6189209217fff,1089.0,625,0.3984,NO PARKING,11,Thursday,12.93429070176952,77.69140061126606,4.30927627672698,CRITICAL,"New Horizon College Road, New Horizon College of Engineering, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",0.0,False,7.632,1.1513102234998255e-14,CRITICAL,primary,4.0,72.9,OSM,1.2432,18.7
8a6189209637fff,118.7,24,0.7083333333333334,NO PARKING,8,Wednesday,12.940688334675349,77.69632966408687,4.361282650523759,CRITICAL,"Kadubeesanahalli Underpass, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",0.0,False,7.632,1.1573169710230884e-14,CRITICAL,trunk,3.0,24.7,OSM,3.2083333333333335,32.8
8a60145b30dffff,3381.3,1324,0.2998489425981873,WRONG PARKING,9,Sunday,13.011744035745878,77.5542504037675,4.078810312171018,CRITICAL,"80 Feet Ring Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",0.0,False,7.572,1.8327123377605592e-14,CRITICAL,secondary,2.0,14.9,OSM,2.0989425981873113,42.6
8a61892092e7fff,133.9,35,0.3142857142857143,NO PARKING,5,Friday,12.934300298169957,77.688991233149,4.248886819281053,CRITICAL,"Outer Ring Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",0.0,False,7.556,2.0859528623773373e-14,CRITICAL,tertiary,2.0,48.2,OSM,3.0428571428571427,48.3
8a60145b3a4ffff,44.2,34,0.3823529411764705,WRONG PARKING,10,Thursday,13.000006878789026,77.54864042388483,3.2869493654507553,CRITICAL,"2nd Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",1.0,True,7.474,3.8909698923026776e-14,CRITICAL,tertiary,2.0,42.3,OSM,1.1764705882352942,46.3
8a60145b3767fff,2546.35,614,0.2882736156351791,NO PARKING,8,Sunday,13.01174767928524,77.55304725530557,4.457481605102132,CRITICAL,"Da Ra Bendre Road, Phoenix Kessaku, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",0.0,False,7.472,3.9590128712941544e-14,CRITICAL,primary,4.0,65.6,OSM,3.5399022801302933,25.6
8a618920975ffff,52.2,16,0.1875,WRONG PARKING,6,Tuesday,12.93855896068812,77.69388341976938,4.23776890807659,CRITICAL,"Kadubeesanahalli Underpass, LGCL United Towers, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",0.0,False,7.41,6.307126501001491e-14,CRITICAL,tertiary,2.0,24.5,OSM,3.1875,49.1
8a60145b42cffff,550.85,104,0.25,WRONG PARKING,10,Monday,12.980675983733354,77.57839879652363,3.1717926606760165,CRITICAL,"Seshadri Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",1.0,True,7.381,7.882940999639571e-14,CRITICAL,primary,4.0,6.1,OSM,4.677884615384615,36.3
8a618920978ffff,490.2,78,0.5897435897435898,PARKING IN A MAIN ROAD,5,Wednesday,12.941755422586208,77.69695041744271,0.1763378997668132,CRITICAL,"Outer Ring Road, SLS Serenity Apartment, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",0.0,False,7.354,9.653807354256293e-14,CRITICAL,tertiary,2.0,11.9,OSM,3.7243589743589745,52.3
8a6189209227fff,1144.5,535,0.3700934579439252,NO PARKING,10,Thursday,12.932151782226024,77.69136394693327,3.192796880471596,CRITICAL,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",0.0,False,7.341,1.0604550208710633e-13,CRITICAL,primary,4.0,34.2,OSM,1.4579439252336448,19.4
8a60145b5597fff,598.1,128,0.3046875,WRONG PARKING,7,Saturday,12.980679949542294,77.57719544256489,2.536512684272421,CRITICAL,"Dr MH Ambarish Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",1.0,True,7.333,1.1236703324066459e-13,CRITICAL,secondary,3.0,17.6,OSM,4.1875,45.9
8a61892e9a9ffff,977.4,683,0.322108345534407,WRONG PARKING,11,Monday,12.982716901928764,77.60732022089032,4.608291531149013,CRITICAL,"Aruna Chouhan Muduar Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",1.0,True,7.298,1.4563914098605485e-13,CRITICAL,minor,2.0,136.1,OSM,1.1961932650073206,46.5
8a6189209707fff,879.5,232,0.5,WRONG PARKING,13,Friday,12.938544576095946,77.69749775856802,4.899169278273803,CRITICAL,"Panathur Main Road, Darshan Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",0.0,False,7.283,1.626995742107638e-13,CRITICAL,tertiary,2.0,4.9,OSM,2.4116379310344827,44.5
8a618920971ffff,21.700000000000003,6,0.5,NO PARKING,9,Thursday,12.939616460415005,77.69691371145143,4.853495797673141,CRITICAL,"1st Main Road, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",0.0,False,7.269,1.8053851387301307e-13,CRITICAL,tertiary,4.0,89.9,OSM,2.5833333333333335,22.7
8a60145b5d9ffff,926.55,310,0.6064516129032258,NO PARKING,8,Thursday,12.973188893686135,77.58007837387322,4.368047162762619,CRITICAL,"Kempegowda Road, Mysore Bank Circle, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",1.0,True,7.263,1.8970345544523555e-13,CRITICAL,primary,4.0,31.9,OSM,2.5080645161290325,28.2
8a61892e285ffff,767.3,105,0.0285714285714285,PARKING IN A MAIN ROAD,22,Thursday,13.008064502840767,77.69688348786956,2.8449342571432092,CRITICAL,"Devasandra Main Road, Nanjamma Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",0.0,False,7.249,2.0923953017674573e-13,CRITICAL,secondary,3.0,16.0,OSM,3.8380952380952382,35.4
8a60145b30e7fff,69.7,64,0.71875,WRONG PARKING,6,Sunday,13.009603320395406,77.55541789334124,4.069839333618822,CRITICAL,"Pipeline Road, Dr Rajkumar Road 17th Cross Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",0.0,False,7.245,2.1613292674087638e-13,CRITICAL,tertiary,2.0,73.3,OSM,1.046875,36.3
8a6189209277fff,314.5,88,0.2045454545454545,NO PARKING,6,Thursday,12.932161407128747,77.68895458651426,3.209670952530578,CRITICAL,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",0.0,False,7.24,2.2506825316502738e-13,CRITICAL,tertiary,2.0,86.9,OSM,2.875,47.2
8a618920972ffff,5.2,1,1.0,PARKING IN A MAIN ROAD,10,Thursday,12.937477492095914,77.69687700598442,0.4450765666819137,CRITICAL,"3rd Main Road, Kethana Eternal Blossom, Kaverappa Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",0.0,False,7.228,2.4515454252688237e-13,CRITICAL,secondary,2.0,83.6,OSM,2.0,42.0
8a60145b3397fff,19.4,4,0.5,NO PARKING,9,Thursday,13.010680984552774,77.55242786057022,2.5406056234708503,CRITICAL,"80 Feet Ring Road, Phoenix Kessaku, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",0.25,True,7.199,3.040238335076472e-13,CRITICAL,minor,2.0,145.2,OSM,4.25,69.4
8a618920921ffff,2964.7,1350,0.3392592592592592,PARKING IN A MAIN ROAD,5,Friday,12.934295502764948,77.69019591411327,4.189315949674811,CRITICAL,"New Horizon College Road, New Horizon College of Engineering, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",0.0,False,7.161,4.0122082568364665e-13,CRITICAL,tertiary,2.0,6.3,OSM,1.4177777777777778,38.5
8a61892092a7fff,384.6,84,0.4404761904761904,PARKING IN A MAIN ROAD,4,Wednesday,12.935357760210332,77.69202130048805,2.5403898139494783,CRITICAL,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",0.0,False,7.148,4.393926220664624e-13,CRITICAL,tertiary,2.0,56.0,OSM,3.1904761904761907,49.1
8a60145b5ca7fff,6479.150000000001,3162,0.422517394054396,NO PARKING,10,Sunday,12.97319291798249,77.5788750264373,4.6355207393800235,CRITICAL,"3rd Cross Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",1.0,True,7.097,6.372971831518931e-13,CRITICAL,tertiary,2.0,49.8,OSM,1.6772612270714737,50.1
8a61892092f7fff,266.2,186,0.3225806451612903,NO PARKING,5,Thursday,12.93536734795052,77.68961189733339,1.7168085884413835,CRITICAL,"Kariyammana Agrahara Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",0.0,False,7.075,7.44953111850056e-13,CRITICAL,tertiary,2.0,56.1,OSM,1.1451612903225807,36.9
8a61892e2bb7fff,1066.7,251,0.3346613545816733,WRONG PARKING,23,Sunday,13.009136039344568,77.69629931092315,4.484863368339629,CRITICAL,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",0.0,False,7.045,9.243206197794596e-13,CRITICAL,trunk,2.0,23.4,OSM,3.3904382470119523,50.3
8a6189209237fff,503.3,246,0.4674796747967479,NO PARKING,10,Thursday,12.933218836607226,77.69198463146874,4.207250465071569,CRITICAL,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",0.0,False,7.027,1.0566397994439465e-12,CRITICAL,primary,4.0,83.0,OSM,1.475609756097561,19.4
8a60145b3777fff,1792.1,515,0.3223300970873786,NO PARKING,10,Thursday,13.01281437820262,77.55366665865346,4.473183608208837,CRITICAL,"Da Ra Bendre Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",0.0,False,6.994,1.3393852172258746e-12,CRITICAL,primary,4.0,7.3,OSM,3.0242718446601944,24.1
8a60145b3a6ffff,1658.7,994,0.3430583501006036,WRONG PARKING,10,Friday,12.998936514234671,77.54922412913453,3.8078688997963974,CRITICAL,"10th Cross Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",1.0,True,6.948,1.850544098935692e-12,CRITICAL,tertiary,2.0,39.4,OSM,1.4476861167002013,48.4
8a6189209607fff,2.6,1,1.0,NO PARKING,9,Saturday,12.94069311529191,77.69512487563676,4.368929005117189,CRITICAL,"Kadubeesanahalli Underpass, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",0.0,False,6.842,3.9032821871870446e-12,CRITICAL,tertiary,2.0,61.4,OSM,2.0,42.0
8a61892e2ba7fff,5957.3,1988,0.2469818913480885,WRONG PARKING,0,Tuesday,13.00806883191977,77.69567842866427,3.8102539670929376,CRITICAL,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",0.0,False,6.789,5.644447104074316e-12,CRITICAL,trunk,2.0,21.7,OSM,2.113682092555332,42.7
8a6189209757fff,77.85,16,0.3125,NO PARKING,3,Wednesday,12.938554171416891,77.6950881831832,4.490898593230405,CRITICAL,"Kadubeesanahalli Underpass, Durga Coral Apartment, Kaverappa Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",0.0,False,6.771,6.378092203926662e-12,CRITICAL,tertiary,2.0,29.7,OSM,3.375,50.2
8a60145b541ffff,864.95,177,0.4745762711864407,WRONG PARKING,1,Thursday,12.979625100544494,77.5729659315971,2.787964264354879,CRITICAL,"Dhanvanthri Road, Ayurvedic Hospital Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",1.0,True,6.771,6.403664515531975e-12,CRITICAL,primary_link,2.0,37.6,OSM,4.511299435028248,71.3
