h3,hour,dow,impact,tickets
8a6014582917fff,13,Sunday,4.0,1
8a6014582917fff,13,Tuesday,10.0,1
8a6014582917fff,13,Wednesday,12.0,1
8a6014582917fff,14,Saturday,16.0,2
8a6014582917fff,14,Thursday,10.0,1
8a6014582917fff,14,Tuesday,22.0,2
8a601458291ffff,11,Thursday,41.6,2
8a6014582927fff,4,Tuesday,12.0,1
8a6014582927fff,5,Thursday,16.5,4
8a6014582927fff,11,Tuesday,15.6,1
8a601458292ffff,11,Sunday,13.0,1
8a6014582937fff,0,Monday,6.0,1
8a6014582937fff,1,Wednesday,4.0,1
8a6014582937fff,2,Saturday,10.0,1
8a6014582937fff,2,Thursday,34.0,4
8a6014582937fff,2,Wednesday,4.0,1
8a6014582937fff,3,Monday,20.0,1
8a6014582937fff,3,Tuesday,14.0,2
8a6014582937fff,4,Friday,6.0,1
8a6014582937fff,4,Monday,12.0,1
8a6014582937fff,4,Thursday,20.0,1
8a6014582937fff,5,Monday,4.0,1
8a6014582937fff,5,Saturday,37.0,7
8a6014582937fff,8,Friday,7.800000000000001,1
8a6014582937fff,8,Sunday,15.6,1
8a6014582937fff,8,Wednesday,7.800000000000001,1
8a6014582937fff,10,Saturday,5.2,1
8a6014582937fff,10,Sunday,26.0,3
8a6014582937fff,10,Thursday,3.9,1
8a6014582937fff,10,Tuesday,13.0,1
8a6014582937fff,10,Wednesday,36.4,2
8a6014582937fff,11,Monday,10.4,1
8a6014582937fff,11,Tuesday,5.2,1
8a6014582937fff,12,Friday,1.0,1
8a6014582937fff,12,Saturday,12.0,1
8a6014582937fff,12,Thursday,8.0,1
8a6014582937fff,12,Wednesday,28.0,4
8a6014582937fff,15,Saturday,1.0,1
8a6014582987fff,2,Friday,20.0,2
8a6014582987fff,3,Monday,8.0,2
8a6014582987fff,3,Saturday,14.0,2
8a6014582987fff,3,Thursday,6.0,3
8a6014582987fff,4,Sunday,4.0,1
8a6014582987fff,10,Friday,15.600000000000001,3
8a6014582987fff,10,Monday,5.2,1
8a6014582987fff,10,Thursday,26.0,5
8a6014582987fff,11,Monday,14.3,8
8a6014582987fff,11,Sunday,52.0,4
8a6014582987fff,11,Thursday,5.2,1
8a6014582987fff,11,Wednesday,37.7,4
8a6014582987fff,12,Friday,10.0,1
8a6014582987fff,14,Monday,1.0,1
8a6014582997fff,2,Monday,6.0,1
8a60145829a7fff,1,Friday,6.0,1
8a60145829a7fff,2,Wednesday,8.0,1
8a60145829a7fff,3,Saturday,12.0,2
8a60145829a7fff,3,Tuesday,16.0,2
8a60145829a7fff,3,Wednesday,5.0,1
8a60145829a7fff,4,Monday,10.0,1
8a60145829a7fff,4,Saturday,2.0,1
8a60145829a7fff,4,Thursday,12.0,1
8a60145829a7fff,4,Tuesday,72.0,7
8a60145829a7fff,4,Wednesday,38.0,7
8a60145829a7fff,7,Monday,1.0,1
8a60145829a7fff,7,Saturday,2.5,1
8a60145829a7fff,7,Tuesday,4.0,1
8a60145829a7fff,10,Friday,36.4,2
8a60145829a7fff,10,Monday,39.0,6
8a60145829a7fff,10,Thursday,83.2,13
8a60145829a7fff,10,Wednesday,46.8,3
8a60145829a7fff,11,Friday,5.2,1
8a60145829a7fff,11,Monday,241.8,27
8a60145829a7fff,11,Sunday,85.8,9
8a60145829a7fff,11,Tuesday,13.0,1
8a60145829a7fff,11,Wednesday,10.4,1
8a60145829a7fff,12,Friday,6.0,1
8a60145829a7fff,12,Saturday,16.0,1
8a60145829a7fff,12,Sunday,4.0,1
8a60145829a7fff,13,Saturday,12.0,1
8a60145829a7fff,13,Wednesday,17.0,3
8a60145829affff,1,Friday,8.0,1
8a60145829affff,2,Sunday,9.0,2
8a60145829affff,3,Thursday,4.0,1
8a60145829affff,3,Tuesday,6.0,1
8a60145829affff,4,Saturday,4.0,1
8a60145829affff,4,Sunday,4.0,1
8a60145829affff,8,Sunday,5.2,4
8a60145829affff,8,Tuesday,1.3,1
8a60145829affff,9,Tuesday,1.3,1
8a60145829affff,10,Friday,3.9000000000000004,2
8a60145829affff,10,Saturday,7.800000000000001,6
8a60145829affff,10,Sunday,2.6,2
8a60145829affff,10,Thursday,6.5,1
8a60145829affff,10,Wednesday,6.5,2
8a60145829affff,11,Monday,3.9000000000000004,2
8a60145829affff,11,Sunday,10.4,1
8a60145829affff,11,Tuesday,13.0,1
8a60145829affff,12,Monday,4.0,1
8a60145829affff,12,Saturday,28.0,3
8a60145829affff,12,Tuesday,8.0,1
8a60145829b7fff,4,Friday,10.0,1
8a60145829b7fff,4,Tuesday,8.0,2
8a60145829b7fff,11,Monday,10.4,1
8a60145829b7fff,13,Thursday,32.0,2
8a6014582c27fff,12,Sunday,12.0,1
8a6014582c4ffff,4,Sunday,10.0,1
8a6014582c97fff,10,Friday,7.800000000000001,1
8a6014582d0ffff,4,Monday,6.0,1
8a6014582d0ffff,12,Tuesday,1.0,1
8a6014582d17fff,0,Monday,1.0,1
8a6014582d17fff,2,Sunday,10.0,1
8a6014582d17fff,2,Tuesday,28.0,7
8a6014582d17fff,5,Wednesday,1.0,1
8a6014582d17fff,10,Wednesday,18.200000000000003,6
8a6014582d17fff,11,Sunday,10.4,2
8a6014582d17fff,11,Tuesday,7.800000000000001,1
8a6014582d17fff,11,Wednesday,9.100000000000001,2
8a6014582d17fff,12,Tuesday,6.0,1
8a6014582d17fff,15,Monday,3.0,2
8a6014582d1ffff,11,Sunday,32.5,2
8a6014582d1ffff,12,Sunday,119.0,14
8a6014582d1ffff,12,Thursday,10.0,1
8a6014582d1ffff,13,Thursday,22.0,4
8a6014582d1ffff,13,Tuesday,26.0,7
8a6014582d1ffff,14,Wednesday,6.0,1
8a6014582d2ffff,4,Monday,8.0,1
8a6014582d2ffff,4,Wednesday,8.0,1
8a6014582d2ffff,12,Sunday,6.0,1
8a6014582d2ffff,13,Friday,16.0,1
8a6014582d37fff,5,Sunday,4.0,1
8a6014582d37fff,12,Friday,2.0,1
8a6014582d37fff,13,Friday,14.0,2
8a6014582d87fff,2,Saturday,8.0,2
8a6014582d87fff,2,Sunday,49.0,12
8a6014582d87fff,3,Saturday,12.0,3
8a6014582d87fff,3,Thursday,59.0,15
8a6014582d87fff,3,Wednesday,20.0,5
8a6014582d87fff,4,Friday,19.0,5
8a6014582d87fff,4,Sunday,8.0,1
8a6014582d87fff,7,Wednesday,5.0,1
8a6014582d87fff,11,Saturday,6.5,1
8a6014582d87fff,11,Sunday,26.0,6
8a6014582d87fff,11,Thursday,10.4,2
8a6014582d87fff,11,Wednesday,41.6,3
8a6014582d87fff,12,Saturday,4.0,1
8a6014582d87fff,12,Sunday,27.0,6
8a6014582d87fff,12,Tuesday,40.0,3
8a6014582d87fff,13,Friday,10.0,1
8a6014582d97fff,0,Sunday,4.0,1
8a6014582d97fff,1,Sunday,7.0,2
8a6014582d97fff,2,Sunday,9.0,2
8a6014582d97fff,2,Wednesday,13.0,4
8a6014582d97fff,3,Tuesday,6.0,1
8a6014582d97fff,3,Wednesday,20.0,3
8a6014582d97fff,4,Friday,16.0,3
8a6014582d97fff,4,Monday,108.0,10
8a6014582d97fff,4,Sunday,20.0,1
8a6014582d97fff,4,Thursday,20.0,2
8a6014582d97fff,4,Tuesday,24.0,3
8a6014582d97fff,4,Wednesday,6.0,6
8a6014582d97fff,5,Saturday,40.0,5
8a6014582d97fff,6,Friday,4.0,1
8a6014582d97fff,6,Wednesday,6.0,4
8a6014582d97fff,7,Sunday,10.0,2
8a6014582d97fff,7,Wednesday,82.0,19
8a6014582d97fff,8,Sunday,23.400000000000002,4
8a6014582d97fff,8,Wednesday,31.2,18
8a6014582d97fff,9,Monday,2.6,1
8a6014582d97fff,9,Saturday,5.2,1
8a6014582d97fff,9,Thursday,5.2,1
8a6014582d97fff,9,Tuesday,28.6,7
8a6014582d97fff,9,Wednesday,2.6,1
8a6014582d97fff,10,Saturday,31.200000000000003,3
8a6014582d97fff,10,Thursday,74.1,8
8a6014582d97fff,10,Tuesday,53.300000000000004,10
8a6014582d97fff,10,Wednesday,20.8,9
8a6014582d97fff,11,Friday,57.2,5
8a6014582d97fff,11,Monday,200.20000000000002,19
8a6014582d97fff,11,Saturday,35.1,7
8a6014582d97fff,11,Sunday,104.0,9
8a6014582d97fff,11,Thursday,48.1,5
8a6014582d97fff,11,Tuesday,46.8,5
8a6014582d97fff,11,Wednesday,124.8,16
8a6014582d97fff,12,Friday,38.0,4
8a6014582d97fff,12,Sunday,25.0,5
8a6014582d97fff,12,Thursday,12.0,1
8a6014582d97fff,13,Friday,16.0,2
8a6014582d97fff,13,Saturday,58.0,4
8a6014582d97fff,13,Thursday,9.0,2
8a6014582d97fff,13,Tuesday,1.0,1
8a6014582d97fff,13,Wednesday,4.0,1
8a6014582d97fff,14,Wednesday,12.0,2
8a6014582da7fff,2,Monday,6.0,1
8a6014582da7fff,2,Saturday,30.0,4
8a6014582da7fff,2,Sunday,22.0,5
8a6014582da7fff,2,Thursday,20.0,5
8a6014582da7fff,3,Saturday,17.0,4
8a6014582da7fff,3,Thursday,38.0,7
8a6014582da7fff,3,Wednesday,15.0,3
8a6014582da7fff,4,Friday,42.0,10
8a6014582da7fff,4,Monday,23.0,4
8a6014582da7fff,4,Saturday,16.0,4
8a6014582da7fff,4,Tuesday,22.0,3
8a6014582da7fff,5,Saturday,27.0,4
8a6014582da7fff,8,Wednesday,14.3,2
8a6014582da7fff,10,Thursday,10.4,1
8a6014582da7fff,10,Wednesday,5.2,1
8a6014582da7fff,11,Monday,24.700000000000003,5
8a6014582da7fff,11,Saturday,13.0,2
8a6014582da7fff,11,Sunday,28.6,6
8a6014582da7fff,11,Thursday,5.2,1
8a6014582da7fff,11,Tuesday,26.0,3
8a6014582da7fff,11,Wednesday,53.3,5
8a6014582da7fff,12,Friday,8.0,1
8a6014582da7fff,12,Saturday,8.0,2
8a6014582da7fff,12,Sunday,24.0,2
8a6014582da7fff,12,Wednesday,26.0,4
8a6014582da7fff,13,Friday,28.0,2
8a6014582da7fff,13,Thursday,16.0,3
8a6014582daffff,3,Thursday,12.0,1
8a6014582daffff,4,Monday,12.0,2
8a6014582daffff,5,Monday,8.0,1
8a6014582db7fff,1,Thursday,16.0,2
8a6014582db7fff,2,Wednesday,2.0,1
8a6014582db7fff,3,Thursday,5.0,1
8a6014582db7fff,4,Friday,28.0,2
8a6014582db7fff,4,Monday,16.0,2
8a6014582db7fff,4,Sunday,12.0,1
8a6014582db7fff,4,Thursday,32.0,3
8a6014582db7fff,4,Tuesday,28.0,4
8a6014582db7fff,5,Saturday,8.0,1
8a6014582db7fff,5,Tuesday,8.0,2
8a6014582db7fff,6,Friday,8.0,2
8a6014582db7fff,7,Tuesday,24.0,3
8a6014582db7fff,7,Wednesday,11.0,10
8a6014582db7fff,8,Wednesday,39.0,15
8a6014582db7fff,9,Wednesday,39.0,7
8a6014582db7fff,10,Thursday,52.0,2
8a6014582db7fff,10,Wednesday,20.8,5
8a6014582db7fff,11,Thursday,5.2,1
8a6014582db7fff,11,Wednesday,41.6,3
8a6014582db7fff,12,Saturday,22.0,2
8a6014582db7fff,12,Thursday,20.0,2
8a6014582db7fff,13,Friday,38.0,5
8a6014582db7fff,13,Wednesday,6.0,1
8a6014582db7fff,15,Friday,4.0,1
8a6014583667fff,2,Thursday,8.0,1
8a6014583667fff,3,Thursday,41.0,13
8a6014583667fff,4,Thursday,8.0,2
8a6014583667fff,5,Friday,4.0,1
8a6014583667fff,6,Friday,8.0,3
8a6014583667fff,7,Friday,4.0,1
8a6014583667fff,9,Friday,1.3,1
8a6014583667fff,11,Monday,41.6,10
8a6014583667fff,11,Thursday,2.6,1
8a6014583667fff,11,Tuesday,11.7,5
8a6014583667fff,13,Thursday,2.0,2
8a6014583757fff,12,Thursday,1.0,1
8a6014583757fff,13,Thursday,14.0,3
8a601458375ffff,6,Friday,5.0,2
8a601458375ffff,11,Monday,14.3,4
8a601458375ffff,12,Thursday,1.0,1
8a601458375ffff,13,Thursday,15.0,10
8a60145838a7fff,2,Thursday,3.0,1
8a601458399ffff,2,Thursday,3.0,1
8a6014583c1ffff,0,Sunday,4.0,2
8a6014583c1ffff,1,Sunday,4.0,1
8a6014583c1ffff,1,Tuesday,16.0,1
8a6014583c1ffff,2,Friday,2.0,1
8a6014583c1ffff,2,Wednesday,1.0,1
8a6014583c1ffff,3,Sunday,4.0,1
8a6014583c1ffff,8,Monday,11.7,1
8a6014583c1ffff,8,Saturday,6.5,2
8a6014583c1ffff,8,Thursday,7.800000000000001,1
8a6014583c1ffff,8,Wednesday,20.150000000000002,5
8a6014583c1ffff,10,Wednesday,3.25,1
8a6014583c1ffff,11,Wednesday,13.0,1
8a6014583c1ffff,12,Thursday,11.0,2
8a6014583c77fff,11,Friday,5.2,1
8a6014583c8ffff,3,Friday,17.0,3
8a6014583c8ffff,3,Wednesday,9.0,2
8a6014583c8ffff,4,Wednesday,3.0,1
8a6014583c8ffff,12,Friday,8.0,1
8a6014583c97fff,4,Wednesday,14.0,2
8a6014583ca7fff,2,Wednesday,2.0,1
8a6014583caffff,0,Sunday,20.0,1
8a6014583caffff,2,Friday,4.0,2
8a6014583caffff,2,Wednesday,10.0,5
8a6014583caffff,3,Sunday,2.0,1
8a6014583caffff,3,Wednesday,8.0,1
8a6014583caffff,4,Sunday,2.0,1
8a6014583caffff,6,Tuesday,1.0,1
8a6014583caffff,6,Wednesday,1.0,1
8a6014583caffff,7,Tuesday,4.0,1
8a6014583caffff,9,Saturday,83.2,8
8a6014583caffff,10,Thursday,5.2,1
8a6014583caffff,10,Wednesday,1.3,1
8a6014583caffff,11,Friday,6.5,3
8a6014583caffff,11,Tuesday,3.9000000000000004,2
8a6014583caffff,11,Wednesday,7.800000000000001,1
8a6014583caffff,12,Friday,8.0,2
8a6014583caffff,12,Tuesday,2.0,1
8a6014583caffff,13,Saturday,6.0,1
8a6014583cd7fff,4,Friday,4.0,1
8a6014583cd7fff,4,Wednesday,15.0,5
8a6014583cd7fff,11,Wednesday,7.800000000000001,1
8a6014583cd7fff,12,Friday,8.0,1
8a6014584067fff,12,Wednesday,8.0,1
8a6014584087fff,2,Wednesday,1.0,1
8a6014584087fff,5,Friday,9.8,8
8a6014584087fff,5,Thursday,4.0,1
8a6014584087fff,5,Wednesday,2.0,2
8a6014584087fff,10,Thursday,5.2,1
8a601458408ffff,2,Tuesday,4.0,1
8a601458408ffff,11,Sunday,2.6,1
8a601458408ffff,11,Tuesday,5.2,1
8a601458408ffff,12,Wednesday,4.0,1
8a601458409ffff,3,Tuesday,2.0,1
8a60145840b7fff,4,Sunday,2.0,2
8a60145840b7fff,5,Friday,3.0,3
8a60145840b7fff,7,Friday,2.0,1
8a60145840b7fff,9,Monday,1.3,1
8a601458410ffff,6,Friday,8.0,2
8a601458410ffff,10,Monday,10.4,2
8a601458410ffff,10,Saturday,5.2,1
8a601458410ffff,10,Wednesday,5.2,1
8a601458410ffff,11,Thursday,5.2,1
8a601458410ffff,11,Tuesday,1.3,1
8a601458410ffff,12,Friday,16.0,2
8a601458410ffff,12,Saturday,1.0,1
8a601458410ffff,12,Wednesday,2.0,2
8a6014584127fff,12,Wednesday,12.0,8
8a6014584147fff,5,Tuesday,5.0,2
8a6014584147fff,11,Sunday,2.6,2
8a6014584147fff,11,Wednesday,1.3,1
8a6014584147fff,12,Thursday,2.0,2
8a6014584157fff,2,Thursday,4.0,3
8a6014584157fff,3,Friday,5.0,2
8a6014584157fff,3,Sunday,8.0,2
8a6014584157fff,4,Saturday,4.0,1
8a6014584157fff,5,Tuesday,6.0,3
8a6014584157fff,6,Friday,4.0,1
8a6014584157fff,6,Wednesday,16.0,2
8a6014584157fff,9,Wednesday,6.5,5
8a6014584157fff,10,Thursday,7.800000000000001,3
8a6014584157fff,10,Tuesday,5.2,1
8a6014584157fff,11,Friday,1.3,1
8a6014584157fff,11,Saturday,5.2,1
8a6014584157fff,11,Thursday,10.4,3
8a6014584157fff,11,Wednesday,2.6,2
8a6014584157fff,12,Thursday,4.0,1
8a6014584157fff,12,Wednesday,10.0,9
8a6014584157fff,13,Thursday,4.0,1
8a6014584157fff,13,Wednesday,4.0,1
8a601458415ffff,2,Tuesday,1.0,1
8a601458415ffff,5,Tuesday,2.0,2
8a601458415ffff,10,Tuesday,6.5,2
8a601458415ffff,11,Tuesday,5.2,1
8a601458415ffff,11,Wednesday,10.4,4
8a6014584167fff,3,Saturday,4.0,4
8a6014584167fff,11,Friday,2.6,2
8a601458416ffff,2,Tuesday,21.0,6
8a6014584177fff,2,Friday,6.0,1
8a6014584177fff,2,Saturday,4.0,1
8a6014584177fff,6,Friday,4.0,1
8a6014584177fff,11,Thursday,1.3,1
8a6014584177fff,12,Wednesday,6.0,3
8a6014584177fff,13,Wednesday,5.0,2
8a6014584187fff,11,Tuesday,5.2,1
8a6014584197fff,4,Tuesday,27.0,5
8a6014584197fff,11,Wednesday,6.5,1
8a60145842dffff,3,Tuesday,4.0,1
8a6014584307fff,2,Saturday,6.0,6
8a6014584307fff,12,Wednesday,4.0,1
8a6014584307fff,13,Friday,3.0,3
8a6014584307fff,14,Wednesday,1.0,1
8a601458430ffff,13,Wednesday,4.0,1
8a6014584337fff,5,Wednesday,2.0,1
8a6014584337fff,12,Friday,2.0,1
8a6014584337fff,13,Friday,1.0,1
8a6014584437fff,1,Wednesday,9.0,2
8a6014584437fff,4,Sunday,3.0,3
8a6014584437fff,8,Friday,16.900000000000002,7
8a6014584437fff,9,Sunday,15.600000000000001,3
8a6014584437fff,9,Thursday,11.700000000000001,9
8a6014584437fff,9,Tuesday,2.6,2
8a6014584437fff,9,Wednesday,26.0,5
8a6014584437fff,10,Saturday,85.8,25
8a6014584437fff,10,Wednesday,15.600000000000001,3
8a6014584437fff,11,Thursday,36.4,8
8a6014584437fff,11,Wednesday,23.400000000000002,9
8a6014584437fff,12,Thursday,12.0,3
8a60145844a7fff,0,Wednesday,12.0,6
8a60145844a7fff,1,Wednesday,1.0,1
8a60145844a7fff,2,Friday,1.0,1
8a60145844a7fff,2,Thursday,16.0,4
8a60145844a7fff,2,Tuesday,9.0,3
8a60145844a7fff,2,Wednesday,23.0,8
8a60145844a7fff,3,Monday,8.0,2
8a60145844a7fff,3,Saturday,4.0,1
8a60145844a7fff,3,Sunday,27.0,9
8a60145844a7fff,3,Thursday,9.0,3
8a60145844a7fff,3,Tuesday,5.0,2
8a60145844a7fff,3,Wednesday,9.0,3
8a60145844a7fff,4,Friday,4.0,1
8a60145844a7fff,4,Thursday,1.0,1
8a60145844a7fff,4,Tuesday,6.0,2
8a60145844a7fff,4,Wednesday,1.0,1
8a60145844a7fff,5,Friday,4.0,1
8a60145844a7fff,5,Monday,15.0,6
8a60145844a7fff,5,Thursday,19.0,6
8a60145844a7fff,5,Tuesday,7.0,4
8a60145844a7fff,6,Saturday,8.0,2
8a60145844a7fff,6,Sunday,3.0,3
8a60145844a7fff,6,Tuesday,4.0,1
8a60145844a7fff,6,Wednesday,11.0,5
8a60145844a7fff,7,Monday,1.0,1
8a60145844a7fff,7,Saturday,1.0,1
8a60145844a7fff,7,Sunday,1.0,1
8a60145844a7fff,7,Tuesday,3.0,3
8a60145844a7fff,7,Wednesday,4.0,1
8a60145844a7fff,8,Monday,18.2,8
8a60145844a7fff,8,Saturday,44.2,6
8a60145844a7fff,8,Sunday,6.5,2
8a60145844a7fff,8,Tuesday,11.700000000000001,3
8a60145844a7fff,8,Wednesday,5.2,1
8a60145844a7fff,9,Friday,5.2,1
8a60145844a7fff,9,Monday,5.2,1
8a60145844a7fff,9,Saturday,13.0,3
8a60145844a7fff,9,Thursday,10.4,2
8a60145844a7fff,9,Tuesday,1.3,1
8a60145844a7fff,9,Wednesday,10.4,2
8a60145844a7fff,10,Friday,16.9,4
8a60145844a7fff,10,Monday,22.1,14
8a60145844a7fff,10,Saturday,39.0,8
8a60145844a7fff,10,Sunday,6.5,2
8a60145844a7fff,10,Thursday,35.1,8
8a60145844a7fff,10,Tuesday,18.2,6
8a60145844a7fff,10,Wednesday,35.1,8
8a60145844a7fff,11,Friday,23.4,6
8a60145844a7fff,11,Saturday,65.0,8
8a60145844a7fff,11,Thursday,10.4,5
8a60145844a7fff,11,Tuesday,13.0,7
8a60145844a7fff,11,Wednesday,29.25,11
8a60145844a7fff,12,Friday,21.0,6
8a60145844a7fff,12,Monday,20.0,9
8a60145844a7fff,12,Tuesday,4.0,2
8a60145844a7fff,12,Wednesday,8.0,8
8a60145844a7fff,13,Friday,14.0,5
8a60145844a7fff,13,Monday,9.0,6
8a60145844a7fff,13,Saturday,5.0,5
8a60145844a7fff,13,Sunday,16.0,10
8a60145844a7fff,13,Tuesday,9.0,9
8a60145844a7fff,14,Monday,6.0,3
8a60145844a7fff,14,Saturday,4.0,1
8a60145844a7fff,14,Thursday,8.0,1
8a60145844a7fff,14,Tuesday,5.0,2
8a60145844a7fff,15,Tuesday,5.0,5
8a60145844a7fff,15,Wednesday,1.0,1
8a60145844b7fff,0,Wednesday,9.0,2
8a60145844b7fff,1,Friday,5.0,5
8a60145844b7fff,1,Saturday,2.0,2
8a60145844b7fff,1,Wednesday,2.0,2
8a60145844b7fff,2,Saturday,2.0,2
8a60145844b7fff,2,Sunday,6.0,1
8a60145844b7fff,2,Thursday,4.0,1
8a60145844b7fff,2,Wednesday,6.0,5
8a60145844b7fff,3,Saturday,1.0,1
8a60145844b7fff,3,Sunday,4.0,1
8a60145844b7fff,3,Tuesday,9.0,6
8a60145844b7fff,3,Wednesday,8.0,5
8a60145844b7fff,4,Monday,17.0,4
8a60145844b7fff,4,Saturday,1.0,1
8a60145844b7fff,4,Sunday,16.0,2
8a60145844b7fff,4,Thursday,4.0,1
8a60145844b7fff,4,Wednesday,4.0,1
8a60145844b7fff,5,Friday,8.0,2
8a60145844b7fff,5,Monday,13.0,7
8a60145844b7fff,5,Saturday,8.0,2
8a60145844b7fff,5,Thursday,4.0,1
8a60145844b7fff,5,Wednesday,1.0,1
8a60145844b7fff,7,Friday,1.0,1
8a60145844b7fff,7,Monday,3.0,3
8a60145844b7fff,7,Saturday,12.0,3
8a60145844b7fff,8,Monday,16.25,5
8a60145844b7fff,8,Saturday,15.6,6
8a60145844b7fff,8,Sunday,14.3,5
8a60145844b7fff,8,Tuesday,6.5,2
8a60145844b7fff,8,Wednesday,7.800000000000001,3
8a60145844b7fff,9,Friday,10.4,2
8a60145844b7fff,9,Saturday,3.9000000000000004,3
8a60145844b7fff,9,Thursday,5.2,4
8a60145844b7fff,9,Wednesday,2.6,2
8a60145844b7fff,10,Friday,36.4,13
8a60145844b7fff,10,Monday,2.6,2
8a60145844b7fff,10,Saturday,50.7,14
8a60145844b7fff,10,Sunday,5.2,1
8a60145844b7fff,10,Thursday,18.2,4
8a60145844b7fff,10,Tuesday,15.6,5
8a60145844b7fff,11,Friday,37.7,14
8a60145844b7fff,11,Saturday,3.9000000000000004,3
8a60145844b7fff,11,Tuesday,23.400000000000002,12
8a60145844b7fff,11,Wednesday,5.2,1
8a60145844b7fff,12,Saturday,1.0,1
8a60145844b7fff,12,Wednesday,1.0,1
8a60145844b7fff,13,Thursday,8.0,2
8a60145844b7fff,14,Saturday,4.0,1
8a60145844b7fff,14,Tuesday,10.0,8
8a601458450ffff,1,Monday,8.0,2
8a601458450ffff,1,Sunday,4.0,1
8a601458450ffff,8,Wednesday,5.2,1
8a601458450ffff,11,Saturday,5.2,2
8a601458451ffff,2,Saturday,2.0,1
8a601458451ffff,2,Sunday,2.0,1
8a601458451ffff,2,Wednesday,4.0,1
8a601458451ffff,5,Wednesday,2.5,1
8a601458451ffff,8,Wednesday,2.6,1
8a601458451ffff,9,Wednesday,36.4,7
8a601458451ffff,10,Saturday,26.0,5
8a601458452ffff,0,Monday,4.0,1
8a601458456ffff,2,Tuesday,5.0,1
8a601458456ffff,4,Sunday,1.0,1
8a6014584587fff,3,Wednesday,6.0,3
8a6014584587fff,4,Wednesday,1.0,1
8a6014584587fff,5,Wednesday,8.0,2
8a6014584587fff,6,Friday,4.0,1
8a6014584587fff,9,Tuesday,16.9,7
8a6014584587fff,10,Thursday,3.9000000000000004,3
8a6014584587fff,11,Saturday,24.7,6
8a6014584587fff,12,Wednesday,1.0,1
8a601458458ffff,1,Friday,6.0,1
8a601458458ffff,1,Wednesday,29.0,5
8a601458458ffff,2,Friday,8.0,2
8a601458458ffff,3,Monday,1.0,1
8a601458458ffff,3,Sunday,8.0,1
8a601458458ffff,4,Sunday,3.0,3
8a601458458ffff,4,Tuesday,1.0,1
8a601458458ffff,5,Monday,4.0,1
8a601458458ffff,5,Sunday,4.0,1
8a601458458ffff,5,Thursday,1.0,1
8a601458458ffff,5,Tuesday,4.0,1
8a601458458ffff,6,Monday,12.0,3
8a601458458ffff,6,Thursday,1.0,1
8a601458458ffff,7,Tuesday,4.0,1
8a601458458ffff,8,Friday,2.6,2
8a601458458ffff,9,Saturday,28.6,5
8a601458458ffff,9,Thursday,3.9000000000000004,3
8a601458458ffff,9,Tuesday,14.3,5
8a601458458ffff,9,Wednesday,36.4,7
8a601458458ffff,10,Friday,11.7,3
8a601458458ffff,10,Saturday,137.8,24
8a601458458ffff,10,Tuesday,6.5,2
8a601458458ffff,10,Wednesday,41.6,12
8a601458458ffff,11,Friday,20.8,4
8a601458458ffff,11,Saturday,11.700000000000001,2
8a601458458ffff,11,Thursday,28.6,8
8a601458458ffff,11,Wednesday,23.400000000000002,6
8a601458458ffff,12,Friday,29.0,9
8a601458458ffff,12,Thursday,18.0,6
8a601458458ffff,12,Wednesday,2.0,2
8a601458458ffff,13,Friday,3.0,3
8a601458458ffff,13,Sunday,17.0,8
8a601458458ffff,13,Wednesday,1.0,1
8a601458459ffff,1,Monday,4.0,1
8a601458459ffff,2,Saturday,4.0,1
8a601458459ffff,2,Thursday,8.0,2
8a601458459ffff,2,Wednesday,12.0,2
8a601458459ffff,3,Sunday,1.0,1
8a601458459ffff,3,Thursday,4.0,1
8a601458459ffff,3,Tuesday,4.0,1
8a601458459ffff,3,Wednesday,9.0,3
8a601458459ffff,4,Friday,12.0,3
8a601458459ffff,4,Monday,4.0,1
8a601458459ffff,4,Thursday,1.0,1
8a601458459ffff,4,Wednesday,4.0,1
8a601458459ffff,5,Monday,2.0,2
8a601458459ffff,5,Sunday,12.0,3
8a601458459ffff,5,Thursday,20.0,5
8a601458459ffff,5,Wednesday,29.0,8
8a601458459ffff,6,Monday,19.0,7
8a601458459ffff,6,Sunday,4.0,1
8a601458459ffff,7,Friday,9.0,3
8a601458459ffff,7,Monday,26.0,6
8a601458459ffff,7,Saturday,4.0,1
8a601458459ffff,7,Thursday,1.0,1
8a601458459ffff,8,Friday,5.2,1
8a601458459ffff,8,Saturday,3.9000000000000004,3
8a601458459ffff,8,Tuesday,10.4,2
8a601458459ffff,9,Friday,1.3,1
8a601458459ffff,9,Saturday,5.2,4
8a601458459ffff,10,Friday,13.0,4
8a601458459ffff,10,Saturday,23.4,6
8a601458459ffff,10,Sunday,11.700000000000001,3
8a601458459ffff,10,Thursday,18.200000000000003,5
8a601458459ffff,10,Tuesday,15.600000000000001,3
8a601458459ffff,10,Wednesday,15.600000000000001,3
8a601458459ffff,11,Friday,10.4,2
8a601458459ffff,11,Monday,5.2,1
8a601458459ffff,11,Saturday,20.8,2
8a601458459ffff,11,Thursday,5.2,1
8a601458459ffff,13,Friday,1.0,1
8a601458459ffff,14,Saturday,1.0,1
8a60145845affff,9,Wednesday,10.4,2
8a60145845b7fff,7,Sunday,1.0,1
8a601458460ffff,6,Saturday,4.0,1
8a601458460ffff,6,Sunday,6.0,1
8a601458460ffff,10,Thursday,5.2,1
8a601458460ffff,11,Sunday,5.2,1
8a601458460ffff,13,Wednesday,2.5,1
8a6014584627fff,4,Thursday,4.0,1
